"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $2555.67967661269/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0x105a1ec2ee92d38a936e30650e132401eedf324f1ce7b1eeb5a24da459ec30a7","20660858","1725255671","2024-09-02 05:41:11","0xbe846e81e966e52b097824772dbab4440edc7899","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000183868729050688","0.469909573999449","2538.22","","","Claim"
"0x424c8bf5b68039abcf57dc439b126051e8798037fbda9d4d65b3413bc3ab4618","20660864","1725255743","2024-09-02 05:42:23","0x46f99be9e23de0260489039ce5292ceb75b621f9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00016159607225152","0.412987797673646","2538.22","","","Claim"
"0xaf62b08fdaadd4a8b1d5916f2b0767b6e9aa488e20251325a46ccfcf6b35716f","20660869","1725255803","2024-09-02 05:43:23","0xdd5d9ba8ccfb5859aaf4303f2ba6c9458b01b379","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000182148648645382","0.465513599465468","2538.22","","","Claim"
"0x059c4a3e96cfd29fbea85b570394edcbea3c71511cce7c16e0a071b0cc7bd123","20660874","1725255863","2024-09-02 05:44:23","0x0dd14c4333b9d2a1c222ad1d2a9d664468cc3379","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000170461696703032","0.435645493904855","2538.22","","","Claim"
"0xa54686b8220049acf6c5e7559ed2b11bd052a42339c4cf7815994cffafdcc280","20660878","1725255911","2024-09-02 05:45:11","0x9cdbff88e3273f6333ef6710aedffe62a2a05589","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00015663890718858","0.400318871668675","2538.22","","","Claim"
"0x48a620201dd45414c71cb5a5c3739f3226500be3fb1a7469a4f8d99945693f7d","20660881","1725255947","2024-09-02 05:45:47","0x51463b1b8d79c355e4835e681f4265237ac168f9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00014982613889958","0.382907618211007","2538.22","","","Claim"
"0x9ca2e0a0b4a9efefc71ee24f3dfa8d1358e5fab2a9c641167e8f297222c39af9","20660886","1725256007","2024-09-02 05:46:47","0xc696d81beee1cfc5f95c165f9899917dc029d249","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000141551381636376","0.361759989244533","2538.22","","","Claim"
"0xbf364bd9ca271686076a6e90ef879d27b75a75efdc7ca791602d341384df8908","20660890","1725256055","2024-09-02 05:47:35","0xa7bb1cf2c1a8cc43c306e8e96d281238b288df99","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000148971936403026","0.380724550250852","2538.22","","","Claim"
"0x186c58d49395c712c332ae258769b5e47ca7a267b3febffb0acb35e3a93edc59","20660897","1725256139","2024-09-02 05:48:59","0xfc2c7bd21603696021aad9d456797f54e4dcca99","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000145667918957664","0.372280540014566","2538.22","","","Claim"
"0x0f48dae47da2d41dc7f29f2a05ae5fdc8aefb906eac399fd9bdc393c4baf23f3","20660903","1725256211","2024-09-02 05:50:11","0xaa0ac736605f10361f730194ab0a7a51d450e8d9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.0001316300950303","0.336404358699535","2538.22","","","Claim"
"0xdaf6f939ce7d1cccc602f294ceac1512c6fb6509de221d69a3f5ded0f5e19c38","20660909","1725256283","2024-09-02 05:51:23","0x1313554cdec34e3f87a52e919a923ea8ccfef539","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000123327359268224","0.315185225652112","2538.22","","","Claim"
"0x2f311876d9789b9ef35aaca5eb79230e7aa3f8e86d41a4e27113f43c698f1ce9","20660920","1725256415","2024-09-02 05:53:35","0x0763a0d8257a89fe159405de0adcc1275553d9a9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000129906345562604","0.331999007217372","2538.22","","","Claim"
"0x3b44ec1dabee33d7d2eeb5704b55ca5feb12ae5110b6c80c8588ecceaebe82fd","20660924","1725256463","2024-09-02 05:54:23","0x25f68dd2a6cdb7fc282988743492ea51e3907fc9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00012961506080328","0.331254576677861","2538.22","","","Claim"
"0xb2cbefad212bd144e64f89fb203d0553fdbc9c2875b8971a075f6fdc305df26c","20660929","1725256523","2024-09-02 05:55:23","0x54e4a0838de0f2f5082c4649f2970b7f602dce49","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00013313103263498","0.340240274431679","2538.22","","","Claim"
"0x7533d1fa35d038b050db15e16c25616c900d1ad7cb969f594bc3579916d0f0d5","20660934","1725256583","2024-09-02 05:56:23","0x1457e3c6064c51e9eea72b0f4b85322df455a6f9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000127936929966636","0.326965811803953","2538.22","","","Claim"
"0x9b702b216fb6531232986a8fb4f760b80898972f258c04490e7c5151c0e853fa","20660938","1725256631","2024-09-02 05:57:11","0x226b66c19500d084144e5c80e87771a8ede1a309","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00018667014505698","0.477069095952467","2538.22","","","Claim"
"0x07105b12a5a3ea8c05ebb0615f24fc5f2d29074df32fef0109c6ebc6f59b4510","20660942","1725256679","2024-09-02 05:57:59","0xa1dba37f265d118e3c3c959064cc188f9a57a1c9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000186945139255812","0.477771893037608","2538.22","","","Claim"
"0x1a3b7bb66290964e87c06b1258456be92ea2d982e1cff3b9d9fdda323c02a104","20660946","1725256727","2024-09-02 05:58:47","0x50432aaeee324be6aba5984f2c0dfe1576b19a49","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000125856214228736","0.321648168879793","2538.22","","","Claim"
"0x445023500f539601ad95755b4a4a58078bde6b46d2b921adb6b757406419dfa3","20660951","1725256787","2024-09-02 05:59:47","0x792cb8404244d43448063737d0847af91d05b0e9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000119016835999028","0.304168908937461","2538.22","","","Claim"
"0xa77311c044bdb28708f89946810388f45e640544a8f0d08b3307a3f6b2a4a5b9","20660954","1725256823","2024-09-02 06:00:23","0xcf264d9b36c0b355bd8dd25aaa6babf0a31f2d69","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000122900910438096","0.314095359043838","2538.22","","","Claim"
"0xad68a73a4f99b4bf4918b65d55ab5be047bbadd2d6f9afc599874ceb6d77c107","20660958","1725256871","2024-09-02 06:01:11","0x558e4a9e7eba318a5d1e4413e126db494a935a79","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00024433936488","0.624453149020268","2538.22","","","Claim"
"0x21ebdcf25a6105e12792e57537228a964710d797838802988c1406c1490eb431","20660962","1725256919","2024-09-02 06:01:59","0x4a56a340f3acac36a74a9e5f3a403e857ddb72b9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000127257410317576","0.325229177246991","2538.22","","","Claim"
"0x2d35bd3e511e9ec15a6ff4199efc62d610984bbd7c08b6d3bff496465e51964f","20660967","1725256979","2024-09-02 06:02:59","0xb93d91626ca4e1598db5ac12be59df32aa74d429","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00013035713306","0.333151075662938","2538.22","","","Claim"
"0x92ab2853035c4dd0b85c547b6fb7100c4347cc4f6fa10a9ee52edcc522f05888","20660971","1725257027","2024-09-02 06:03:47","0xdf27ac7f87a13a391c5f13dc0ccfa3492117da49","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00013340192996392","0.3409326012297","2538.22","","","Claim"
"0x5b245e53c8c5fca214f983963b7bcaa679d740a3a1df39d4273926ceac6c34c8","20660980","1725257135","2024-09-02 06:05:35","0xbd3aa6bcc8d7afc1090c3057d4f27af4a4027dd9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000176362438749236","0.450725900429273","2538.22","","","Claim"
"0x342f0ce03cfcce25cbf4b9b0c28bf6a897ae1b03c19afbab28fe2252b42bd55b","20660984","1725257183","2024-09-02 06:06:23","0xc1f21de7f04916f2051aa196885504de6d59ec29","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000123204095664836","0.314870203366067","2538.22","","","Claim"
"0xeef19ea0ccd9bd9e7653e02e27f3cfee50d7af89b2aa02de821d34f3b0248acf","20660988","1725257231","2024-09-02 06:07:11","0x471b5ecde5afeab3d980cabf93a6ded6c6e8ed99","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00012230328545314","0.31256802101555","2538.22","","","Claim"
"0xffb61579716522f9050b3054e91871bec2fe116f7176c5dee0a711feeb7767eb","20660991","1725257267","2024-09-02 06:07:47","0x0707d4a7b811a1b0b84eb784a2b1b4d79fb18a99","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000126619195034376","0.323598103418413","2538.22","","","Claim"
"0x7ec8c9e82d5e654c92152f7fc4c9dac5e350fcaa7d359230acbe0acc09fe9fbc","20660994","1725257303","2024-09-02 06:08:23","0x74e7ea2fa40cfb8c7aa3434fec154ecf8ea36969","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000124791110154576","0.318926104043985","2538.22","","","Claim"
"0x33c856afd1610996005335e7474b6e8fe8311cf958eac899405a5e78ac7bc59a","20660999","1725257363","2024-09-02 06:09:23","0x4e1c9bcadda849a24892cd12c795f5ad80d3d9f9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00013005809903226","0.332386840475627","2538.22","","","Claim"
"0xf64dc2b762582c78023a9ecd384da24313732542288d6df8ccf4e4345b3a7b63","20661004","1725257423","2024-09-02 06:10:23","0xe00a5111234fdbedf3d3adca60ed862d0acc7189","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000126308801691732","0.322804837460862","2538.22","","","Claim"
"0x54f834ffdbd12304b7f8a98222df9fda154bbad86c3368264357b00348685c3d","20661009","1725257483","2024-09-02 06:11:23","0x68c370c5679ff092c88a3c0f86364c40c44bc859","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000126901011566472","0.324318336202024","2538.22","","","Claim"
"0x8261ce75b0b963410e356eb6ea4e78a47afa987988ee77605e1344e42811e667","20661013","1725257531","2024-09-02 06:12:11","0xa3bbb747e37d334844f7c3275c08c5cee694c6d9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000131521569469356","0.336127002129037","2538.22","","","Claim"
"0xbbcbe97e7a2b17aae1c7b8edbd696e473177a2e050ee50545537106f177fdc6e","20661017","1725257579","2024-09-02 06:12:59","0x41b447974c701f9fefaddacb62fbd5b4bbd5b6f9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000138998156714472","0.355234764201802","2538.22","","","Claim"
"0xb21ec3f4e15ed576d134955d8a3df6b73ff0dc9fa2a0742d98c8c1805333486a","20661021","1725257627","2024-09-02 06:13:47","0xf9f9b911a20df26ce8a814bb9d4ca86da91c80b9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00014314533463611","0.365833622531429","2538.22","","","Claim"
"0xa6bea147feb47518b840477f3a4669c5ceaaa0234fa68181fac0b4f0bd51d016","20661027","1725257699","2024-09-02 06:14:59","0xa79fbba05f81ba3fa6779171d9e63bed29c8db49","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000179996508260118","0.460013418021632","2538.22","","","Claim"
"0x6f658505f01383437084c00136e0063f47c70a77211c2787b53e7ef223afa39d","20661030","1725257735","2024-09-02 06:15:35","0xca4b7db8fe7fa60680c096023a40a0c9ee1a3d89","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000180357642075852","0.460936360375041","2538.22","","","Claim"
"0x23b6a7990bd68f944b05df90da0b7f88c75cd902181b332f9e31bc3f1c325fc7","20661034","1725257783","2024-09-02 06:16:23","0x17c4ff21133452ddc500fcf714e669c8ab610719","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000126766737137456","0.323975173772699","2538.22","","","Claim"
"0x72972a4195e1ab4b40f0883ae2ecddec11250eec9ac576eb190ba17e16be65a0","20661038","1725257831","2024-09-02 06:17:11","0x30118015559533c2ab9cd3d53d84a5c3a380bf39","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000128598498600852","0.328656569317103","2538.22","","","Claim"
"0x19345ebb33ea84b5c1d49ab6d5b5fc3ddc44346d11053c99a407d752686b196c","20661042","1725257879","2024-09-02 06:17:59","0x734adfac9cb93417e2b93a255e19d4aaab21a739","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000139243183185614","0.355860973374332","2538.22","","","Claim"
"0x8399652e5a37b873831cedd038faead8d62f2019d0ba5b8204a57706ba835e22","20661059","1725258083","2024-09-02 06:21:23","0x5bf62cb1f7ac496dd09d3dde6ce2737f8ae0c5e9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000136348861230216","0.348464013575347","2538.22","","","Claim"
"0x8f92426e7967588842420c3b54486ba94e24d9771216c3ec648ee174637d128c","20661066","1725258167","2024-09-02 06:22:47","0xad64b3ae2a99b99258344011ea26c36b32bba039","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00012738715544232","0.325560764225439","2538.22","","","Claim"
"0xc79b2b58269da9d74451657dbd2dcc8f05c5a80a97fa89c0a3180b6d84ea553f","20661071","1725258227","2024-09-02 06:23:47","0x37bf1f0733162619df7b750c5a7d45364a2fcd49","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000135103994747376","0.345282533605056","2538.22","","","Claim"
"0xf19b47bd8614a245838d3d78d88dfcb6048ccdd2120150090870d42186059c30","20661077","1725258299","2024-09-02 06:24:59","0x15a6bb16acf62442d11ea25a6721c83113b33739","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000125634223089932","0.321080830637964","2538.22","","","Claim"
"0x64c4376f8766c46d82d8b51b5f129442197f9196cce76f49fa84f65870da0a67","20661085","1725258395","2024-09-02 06:26:35","0x7cf4cef3c3dc3c0f54c6d35c51d3b2749d0f2ad5","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000078507164023116","0.200639163562376","2538.22","","","Claim"
"0xbf22ec47e1ec07a251cde802bef66c5dd834c77a7a7441bd771ff30cce9f4385","20661088","1725258431","2024-09-02 06:27:11","0xfab8dab063cc122ae25e3508ed6d1719a45c52b9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000124933580043984","0.319290211444875","2538.22","","","Claim"
"0xb1fa0afa4f863de93a1915ac51eb75cd7298313905d5f4c3308b20755eb6eadd","20661095","1725258515","2024-09-02 06:28:35","0xa8bd000c2a56dd9887eb370a279c04acd09f3da9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00012963461346964","0.331304547029901","2538.22","","","Claim"
"0x2d784db7b292af3b58a2622cceb350ff0182b5bdb51aea4b005502d805ace61e","20661119","1725258803","2024-09-02 06:33:23","0x201f9356c198d1a273c695279c18397920f8b0b9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000123079203661072","0.314551019410276","2538.22","","","Claim"
"0x417ba44fe33335ceec6858afe194ffdefcf5405842dc51de0c398dabf794fcf0","20661126","1725258887","2024-09-02 06:34:47","0xf8c690e9d1b5dcfa837c0519ae26b8f2ed1d4087","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000118774444149166","0.303549433012993","2538.22","","","Claim"
"0xd3974a749661702d26a4683b0bac66155e8ff0bd106d85c02abedd3f1da29c5f","20661338","1725261455","2024-09-02 07:17:35","0x0e3fff21a1cef4f29f7d8cecff3ce4dfa7703fbc","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000149335118571216","0.381652727537003","2538.22","","","Claim"
"0x94845da61d28b205854750bc5c9d8a10499ddc9cf92eb418ff720b8d2727edf9","20661616","1725264791","2024-09-02 08:13:11","0x441f959571297b2b0446e50a42da22d200d58ac4","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000432589064485662","1.1055590804309","2538.22","","","Claim"
"0xeb2b9f24c268a49e65a6ebe77ed01de01ad79af965757c4cb3e9cde9e0f97304","20661625","1725264899","2024-09-02 08:14:59","0xce5e2bf6f5740d848f9c997fe1aba273c681ccaa","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000455987094981614","1.16535695144217","2538.22","","","Claim"
"0x94b89bbe3113ed6410997833ec9e31a713e42bfc7d27f19efacfe43d219ad25a","20661634","1725265007","2024-09-02 08:16:47","0x246941c184e264fecb4b83d9d6fd4cf0e999bd2d","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00049070337748406","1.25408064908122","2538.22","","","Claim"
"0xb5d7a1faf683c3986bce5ab2c44b0bfee4ff2e828de6968c7d2a7cda42e2509a","20661647","1725265163","2024-09-02 08:19:23","0x99849afead8b31ca6b93f9442eb42502619b56e2","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000548035425568154","1.40060299918832","2538.22","","","Claim"
"0x990dacf95426b9e49daac55b73818ab2836520728417098a6c3a92de277f95d7","20661656","1725265271","2024-09-02 08:21:11","0x3dc5d7a6c07150ee8fb2145a65f0c399f1e59a9b","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000532518047310936","1.36094555094203","2538.22","","","Claim"
"0xca97e22c5ef78330f7a158912c6e8995ada6749fad8123c556be70c19c830736","20661864","1725267779","2024-09-02 09:02:59","0x2b574740796bd7abe4e0de63f4b9a004810c9580","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000446984520032292","1.14234925360701","2538.22","","","Claim"
"0x05c5176921d653bae594d60e341bf9bdd4ff99dab8c66eaf73ec0cdab9ce9a3b","20661888","1725268067","2024-09-02 09:07:47","0x3a9e7266ef2c5f37ae906a4d4f4d9c96f32c2c0c","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000372064576436384","0.950877876385975","2538.22","","","Claim"
"0x0108fcb2766cb7cd72393e6b1aa19a1242db7adc6cf0ac2a0430dae401b5a1c3","20661904","1725268259","2024-09-02 09:10:59","0xd42975d5c11ecb59dc7b02774ac6ac9104ba2437","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000322076182070352","0.823123552838207","2538.22","","","Claim"
"0xf124c201624dc6738d898b3f33faa1979d3461d952b2cf40f5c551bd26df05df","20661918","1725268427","2024-09-02 09:13:47","0x9637a56a5aa5bce4375726e9c9cc96b457f3ce9e","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000372872921609176","0.952943747715768","2538.22","","","Claim"
"0x5badd37f6e012705ea8820bcaf8be5eee0bb59c533d21036ca6685d43bc4e93f","20661999","1725269399","2024-09-02 09:29:59","0x3cc8105f8f7b9e167ca1a07c376e5466ab37e1a6","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000372077751457536","0.950911547519772","2538.22","","","Claim"
"0x50f349a8b9ac07858955a989664c0503e76e89cdcda644baf6416963ded3f305","20662020","1725269651","2024-09-02 09:34:11","0x5dccae631ebe791f776b837e4aef11a51f754f0d","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000397773536162654","1.01658174226526","2538.22","","","Claim"
"0x5929533c8542d92107e0bc8d3ab23d36b0f48fd8735ceecbd8cf6c5b526e1dd3","20662034","1725269819","2024-09-02 09:36:59","0x68aff0cf559ad4fdb8d09f56a1939917e664962c","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000392670215463516","1.00353928927123","2538.22","","","Claim"
"0xc11924be4589f663b74de7a3c6d632d57bf1a684eab65baeffed2482ff5da976","20662046","1725269963","2024-09-02 09:39:23","0x348ccd88cecdee590a2cbcafd80dc4e2bf8f2fa2","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00035960771025256","0.919042116645692","2538.22","","","Claim"
"0x195dfdacb88d7c2aa469e254b02ea660ea13daadc0a41839ff4e13296a4ed640","20662055","1725270071","2024-09-02 09:41:11","0x8af115c3dda2a585ca89f644fb2b73079da0061c","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000359307838813526","0.918275741303357","2538.22","","","Claim"
"0xb3eef3040ecc7f31c6359b427e0455bc5023d0b64016f1e738a343cfcfc5a232","20662073","1725270287","2024-09-02 09:44:47","0xd0e4cbb09cc5d3a07ba4abff7d666473c727ddc4","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000395541743866452","1.01087799605143","2538.22","","","Claim"
"0x8bb5a711a49c6c869910ebc93b35e3c21cc72fdcd940b00c8fa48354891e5e4b","20662080","1725270371","2024-09-02 09:46:11","0x873a72e71966aa8556e1bee9b6d1196a0eaf91c0","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00040096046264956","1.0247265055187","2538.22","","","Claim"
"0x17a9ccbb1ba8550357e5f0f8f6ef6d7e9d44522c6fd28ebb18ec2ecf6663663d","20662086","1725270443","2024-09-02 09:47:23","0xbfb51f870b5c9f8b33515b2f919115fd202792e0","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000474238613389648","1.21200198610491","2538.22","","","Claim"
"0xcf95d3afefd2b86a65ceb77df3b89f5a6d570edf7ec0d7b9cdcc662d681f8a5f","20662093","1725270527","2024-09-02 09:48:47","0x3febaf06abc099198c1d21d35b524aa1f22b6d01","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00050181632909256","1.28248179365424","2538.22","","","Claim"
"0xeff3b354059a9615dd83dc5d7f4579556f7f91b51d7e57e840f8bb362126430e","20662100","1725270611","2024-09-02 09:50:11","0x0a3866c5172050d06fbe93eec0fef3039da51f02","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000481823397088502","1.23138626365557","2538.22","","","Claim"
"0x1b10b4f86f567819f369638ff56a1cad9432a319e5fff88966c65b85bd8564b3","20662107","1725270695","2024-09-02 09:51:35","0x29c610b2e765a0ffaf8e3d496f1bbada82a61288","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00097736261174916","2.49782576352843","2538.22","","","Claim"
"0x9b40e66702ba1129145d33418246fe1f3f771937a32958be1d9fcca6b6c82f0f","20662109","1725270719","2024-09-02 09:51:59","0x1851cbb368c7c49b997064086da94dbad90eb9b5","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.0005653532635065","1.44486184565022","2538.22","","","Claim"
"0x0a4ac233d8ab8f720fb9934feecabdc2b89e6a47fdb2608ab4dc80b2c08f0289","20662115","1725270791","2024-09-02 09:53:11","0x8f48496d74e7415c2f3f2982b9c99e7db598759b","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000534055543224864","1.36487489800214","2538.22","","","Claim"
"0xc1693c0c043e2ad542d116223097d98c95ebad3bc5ea3e2d17e9b588640cb35e","20662138","1725271067","2024-09-02 09:57:47","0xb88efdbd5b52737590215a4938534fdef0eb9d94","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.0006054023727788","1.54721454028388","2538.22","","","Claim"
